date,code,name,quantitative_score,rsi,ma20_deviation_pct,volume_ratio,stock_return_20d_pct,stock_return_60d_pct,relative_strength_20d_pct,relative_strength_60d_pct,weekly_close_vs_ma20_pct,weekly_ma20_slope_pct,short_score,long_score,extension_risk,forward_opportunity_score,opportunity_rank_score,room_score,lt_ma50_deviation_pct,lt_ma200_deviation_pct,lt_distance_to_52w_high_pct,t3,t5,turnover_pct,turnover_5d_avg_pct,turnover_20d_avg_pct,turnover_ratio_5_20,mom_3d_pct,mom_5d_pct,dist_20d_high_pct,dist_60d_high_pct,boll_pct_b,boll_above_pct
20260617,601958,金钼股份,79.86,55.0,20.0,1.53,36.064,47.893,34.401,40.297,33.163,6.946,78.25,79.33,45.0,71.44,79.86,55.0,32.3,58.2,-1.44,-2.49,-5.66,0.0594,0.04686,0.030695,1.527,11.744,35.669,-4.394,-4.394,0.964,False
20260618,601958,金钼股份,79.54,62.3,15.1,1.71,31.757,47.249,28.443,39.047,29.747,6.75,77.75,78.85,45.0,71.09,79.54,55.0,27.56,53.25,-4.14,-2.74,-3.64,0.0599,0.055920000000000004,0.03269,1.711,-1.337,19.737,-7.016,-7.016,0.847,False
20260622,601958,金钼股份,78.47,72.5,24.5,1.93,40.58,74.319,36.151,59.795,39.61,6.944,77.75,79.33,70.0,63.66,78.47,30.0,38.98,68.01,0.0,-14.62,-6.12,0.0673,0.06836,0.03536,1.933,5.583,19.705,0.0,0.0,1.017,True
20260623,601958,金钼股份,81.11,60.4,11.9,1.8,32.239,53.933,32.284,43.995,28.007,6.281,77.75,78.85,10.0,81.59,81.11,90.0,25.7,52.5,-8.88,-1.4,2.21,0.06509999999999999,0.068,0.03785000000000001,1.797,-2.387,-0.976,-12.208,-12.208,0.757,False
20260624,601958,金钼股份,82.9,59.4,9.2,1.52,18.178,47.432,18.275,38.494,26.169,6.177,81.25,78.25,10.0,83.42,82.9,90.0,22.86,49.6,-10.28,8.2,3.9,0.0426,0.05886,0.03871,1.521,-1.172,-5.267,-13.553,-13.553,0.7,False
20260630,601958,金钼股份,78.21,68.3,9.3,1.11,21.535,52.253,18.745,40.357,27.116,7.284,77.0,78.85,10.0,81.18,78.21,90.0,22.23,51.41,-7.85,-9.39,-15.13,0.0453,0.044239999999999995,0.03993,1.108,4.527,1.131,-11.214,-11.214,0.695,False
20260807,601958,金钼股份,66.4,70.3,12.4,1.01,8.0,9.141,9.806,13.621,10.429,-0.994,71.5,70.3,10.0,,,,1.71,23.36,-20.98,-5.21,-7.18,0.0215,0.01784,0.01769,1.008,10.255,15.396,-0.377,-23.871,1.097,True
20260812,601958,金钼股份,67.2,57.9,7.9,1.15,9.173,12.142,11.175,15.479,6.156,1.198,77.5,75.64,10.0,,,,-1.22,19.03,-23.21,-1.5,,0.0134,0.020319999999999998,0.01767,1.15,-2.82,2.078,-7.492,-26.017,0.796,False
20260813,601958,金钼股份,69.0,60.6,4.2,1.08,9.173,12.142,11.175,15.479,3.147,1.038,79.25,75.64,0.0,,,,-4.08,15.22,-25.51,,,0.014199999999999999,0.0191,0.01762,1.084,-9.201,-2.055,-10.256,-28.228,0.66,False
20260617,603979,金诚信,79.72,56.1,8.2,1.22,22.84,41.847,21.177,34.251,15.363,-1.061,79.75,70.66,20.0,78.46,79.72,80.0,16.29,15.17,-12.05,-7.58,-16.21,0.02,0.01968,0.016205,1.214,9.33,16.972,-0.725,-0.725,0.873,False
